city,latitude,longitude,date,max_temperature,min_temperature,max_windspeed,humidity,pressure
Gdansk,54.35227,18.64912,2024-10-02,12.9,4.0,13.2,71.0,1012.2
Gdansk,54.35227,18.64912,2024-10-03,11.9,10.8,22.5,88.0,1012.3
Gdansk,54.35227,18.64912,2024-10-04,13.6,11.0,23.6,73.0,1017.7
Gdansk,54.35227,18.64912,2024-10-05,12.9,8.3,15.1,72.0,1019.8
Gdansk,54.35227,18.64912,2024-10-06,12.4,5.2,14.4,76.0,1014.9
Gdansk,54.35227,18.64912,2024-10-07,13.7,8.6,13.9,70.0,1010.7
Gdansk,54.35227,18.64912,2024-10-08,17.2,8.1,18.2,82.0,1007.2
Gdansk,54.35227,18.64912,2024-10-09,16.3,12.9,19.2,90.0,997.9
Gdansk,54.35227,18.64912,2024-10-10,19.6,12.5,32.3,83.0,992.5
Gdansk,54.35227,18.64912,2024-10-11,13.6,7.3,25.6,71.0,1008.7
Gdansk,54.35227,18.64912,2024-10-12,14.1,6.8,16.5,73.0,1019.9
Gdansk,54.35227,18.64912,2024-10-13,11.6,8.2,28.2,81.0,1004.5
Gdansk,54.35227,18.64912,2024-10-14,13.1,9.0,31.7,83.0,1010.4
Gdansk,54.35227,18.64912,2024-10-15,12.5,6.9,23.1,81.0,1021.4
Gdansk,54.35227,18.64912,2024-10-16,11.7,4.8,20.1,77.0,1030.3
Gdansk,54.35227,18.64912,2024-10-17,13.2,5.5,29.5,64.0,1026.6
Gdansk,54.35227,18.64912,2024-10-18,14.4,6.3,23.6,64.0,1023.1
Gdansk,54.35227,18.64912,2024-10-19,14.5,6.8,25.6,57.0,1024.1
Gdansk,54.35227,18.64912,2024-10-20,12.6,6.7,22.4,74.0,1025.9
Gdansk,54.35227,18.64912,2024-10-21,15.8,10.2,22.9,81.0,1023.6
Gdansk,54.35227,18.64912,2024-10-22,18.6,10.5,29.7,85.0,1022.6
Gdansk,54.35227,18.64912,2024-10-23,14.5,8.6,22.4,78.0,1031.2
Gdansk,54.35227,18.64912,2024-10-24,13.3,5.3,15.9,86.0,1032.8
Gdansk,54.35227,18.64912,2024-10-25,13.2,3.0,19.5,88.0,1025.4
Gdansk,54.35227,18.64912,2024-10-26,14.4,6.4,10.3,94.0,1021.8
Gdansk,54.35227,18.64912,2024-10-27,14.3,8.5,21.1,92.0,1019.0
Gdansk,54.35227,18.64912,2024-10-28,13.2,5.7,17.6,85.0,1022.2
Gdansk,54.35227,18.64912,2024-10-29,13.1,9.3,17.7,92.0,1021.6
Gdansk,54.35227,18.64912,2024-10-30,13.6,10.3,26.2,85.0,1019.4
Gdansk,54.35227,18.64912,2024-10-31,13.1,9.3,37.4,78.0,1018.8
Gdansk,54.35227,18.64912,2024-11-01,14.7,9.9,44.1,81.0,1010.7
Gdansk,54.35227,18.64912,2024-11-02,9.6,4.3,28.8,57.0,1025.5
Gdansk,54.35227,18.64912,2024-11-03,11.4,2.9,34.3,70.0,1025.1
Gdansk,54.35227,18.64912,2024-11-04,10.9,2.5,26.0,75.0,1029.0
Gdansk,54.35227,18.64912,2024-11-05,11.4,2.6,13.5,85.0,1029.1
Gdansk,54.35227,18.64912,2024-11-06,8.1,1.8,10.1,88.0,1030.7
Gdansk,54.35227,18.64912,2024-11-07,8.6,3.8,15.1,84.0,1033.1
Gdansk,54.35227,18.64912,2024-11-08,9.2,6.2,12.8,88.0,1036.3
Gdansk,54.35227,18.64912,2024-11-09,6.0,4.0,16.9,84.0,1033.9
Gdansk,54.35227,18.64912,2024-11-10,4.4,2.6,16.3,85.0,1030.9
Gdansk,54.35227,18.64912,2024-11-11,3.9,1.3,13.4,80.0,1029.7
Gdansk,54.35227,18.64912,2024-11-12,3.6,1.3,7.5,82.0,1032.2
Gdansk,54.35227,18.64912,2024-11-13,4.5,3.0,11.6,88.0,1027.5
Gdansk,54.35227,18.64912,2024-11-14,8.1,3.4,20.8,88.0,1018.2
Gdansk,54.35227,18.64912,2024-11-15,9.2,5.0,19.5,86.0,1018.1
Gdansk,54.35227,18.64912,2024-11-16,10.3,6.4,22.5,81.0,1011.9
Gdansk,54.35227,18.64912,2024-11-17,8.3,5.4,23.4,83.0,999.7
Gdansk,54.35227,18.64912,2024-11-18,5.9,3.5,23.7,78.0,998.9
Gdansk,54.35227,18.64912,2024-11-19,6.5,1.3,25.8,88.0,995.9
Gdansk,54.35227,18.64912,2024-11-20,7.7,0.5,33.6,86.0,985.0
Gdansk,54.35227,18.64912,2024-11-21,2.6,0.1,23.7,76.0,991.0
Gdansk,54.35227,18.64912,2024-11-22,2.3,-0.5,21.3,80.0,995.3
Gdansk,54.35227,18.64912,2024-11-23,3.3,-0.1,26.3,74.0,1010.2
Gdansk,54.35227,18.64912,2024-11-24,7.1,1.3,21.3,87.0,1015.2
Gdansk,54.35227,18.64912,2024-11-25,12.5,7.7,29.8,70.0,1011.4
Gdansk,54.35227,18.64912,2024-11-26,9.5,4.2,20.6,88.0,1013.8
Gdansk,54.35227,18.64912,2024-11-27,6.5,2.2,15.1,89.0,1019.7
Gdansk,54.35227,18.64912,2024-11-28,7.4,3.2,23.3,93.0,1011.4
Gdansk,54.35227,18.64912,2024-11-29,7.5,3.5,27.4,80.0,1028.1
Gdansk,54.35227,18.64912,2024-11-30,5.4,2.7,15.9,82.0,1033.8
Gdansk,54.35227,18.64912,2024-12-01,4.4,1.6,18.0,88.0,1027.4
Gdansk,54.35227,18.64912,2024-12-02,4.6,0.5,19.3,87.0,1016.1
Gdansk,54.35227,18.64912,2024-12-03,6.6,4.3,14.1,91.0,1013.8
Gdansk,54.35227,18.64912,2024-12-04,5.6,2.3,22.0,97.0,1020.8
Gdansk,54.35227,18.64912,2024-12-05,4.0,2.6,19.5,91.0,1023.2
Gdansk,54.35227,18.64912,2024-12-06,3.5,0.8,27.9,84.0,1012.0
Gdansk,54.35227,18.64912,2024-12-07,3.4,1.0,17.6,87.0,1011.0
Gdansk,54.35227,18.64912,2024-12-08,4.6,2.4,22.0,88.0,1015.8
Gdansk,54.35227,18.64912,2024-12-09,4.7,3.4,23.7,89.0,1027.1
Gdansk,54.35227,18.64912,2024-12-10,3.5,1.9,19.4,86.0,1032.0
Gdansk,54.35227,18.64912,2024-12-11,5.5,2.6,13.1,85.0,1027.4
Gdansk,54.35227,18.64912,2024-12-12,5.6,3.0,17.3,77.0,1029.8
Gdansk,54.35227,18.64912,2024-12-13,3.6,-0.7,14.3,82.0,1032.4
Gdansk,54.35227,18.64912,2024-12-14,2.6,-1.5,26.0,85.0,1012.9
Gdansk,54.35227,18.64912,2024-12-15,6.7,2.9,29.0,79.0,1008.0
Gdansk,54.35227,18.64912,2024-12-16,9.9,7.7,43.8,85.0,1007.0
Gdansk,54.35227,18.64912,2024-12-17,8.3,6.3,32.9,86.0,1012.8
Gdansk,54.35227,18.64912,2024-12-18,10.4,5.7,22.6,85.0,1011.7
Gdansk,54.35227,18.64912,2024-12-19,11.2,9.1,26.9,83.0,995.4
Gdansk,54.35227,18.64912,2024-12-20,6.8,3.7,27.6,77.0,1001.2
Gdansk,54.35227,18.64912,2024-12-21,5.6,2.4,23.9,82.0,1009.2
Gdansk,54.35227,18.64912,2024-12-22,6.6,3.4,26.1,90.0,994.8
Gdansk,54.35227,18.64912,2024-12-23,4.7,0.4,12.9,90.0,1003.9
Gdansk,54.35227,18.64912,2024-12-24,3.8,0.8,8.1,93.0,1021.8
Gdansk,54.35227,18.64912,2024-12-25,5.4,1.6,15.0,83.0,1033.2
Gdansk,54.35227,18.64912,2024-12-26,8.2,5.0,11.5,89.0,1036.1
Gdansk,54.35227,18.64912,2024-12-27,6.4,4.9,8.5,95.0,1034.9
Gdansk,54.35227,18.64912,2024-12-28,6.0,4.4,8.2,92.0,1029.0
Gdansk,54.35227,18.64912,2024-12-29,5.2,3.3,19.0,84.0,1022.2
Gdansk,54.35227,18.64912,2024-12-30,6.1,3.9,26.7,86.0,1018.2
Gdansk,54.35227,18.64912,2024-12-31,7.5,2.4,26.8,86.0,1017.4
Gdansk,54.35227,18.64912,2025-01-01,6.4,2.5,39.6,84.0,1004.4
Gdansk,54.35227,18.64912,2025-01-02,6.7,0.2,37.0,79.0,999.4
Gdansk,54.35227,18.64912,2025-01-03,1.3,-1.4,27.1,75.0,1001.6
Gdansk,54.35227,18.64912,2025-01-04,-0.1,-2.9,24.4,70.0,1011.6
Gdansk,54.35227,18.64912,2025-01-05,0.8,-2.5,24.3,83.0,1009.2
Gdansk,54.35227,18.64912,2025-01-06,5.4,-1.8,25.0,88.0,995.0
Gdansk,54.35227,18.64912,2025-01-07,7.5,1.1,24.5,78.0,997.1
Gdansk,54.35227,18.64912,2025-01-08,2.9,0.8,20.5,83.0,999.3
Gdansk,54.35227,18.64912,2025-01-09,2.6,-1.1,16.8,91.0,1000.2
Gdansk,54.35227,18.64912,2025-01-10,3.6,0.3,36.4,89.0,999.0
Gdansk,54.35227,18.64912,2025-01-11,2.4,0.3,35.2,86.0,1001.5
Gdansk,54.35227,18.64912,2025-01-12,3.6,1.6,39.6,78.0,1022.7
Gdansk,54.35227,18.64912,2025-01-13,3.3,-2.0,23.4,79.0,1037.1
Gdansk,54.35227,18.64912,2025-01-14,4.3,-2.3,27.0,81.0,1024.1
Gdansk,54.35227,18.64912,2025-01-15,5.2,1.7,19.1,95.0,1025.2
Gdansk,54.35227,18.64912,2025-01-16,4.5,1.0,23.6,91.0,1031.7
Gdansk,54.35227,18.64912,2025-01-17,4.3,2.6,17.7,88.0,1032.5
Gdansk,54.35227,18.64912,2025-01-18,5.3,2.0,23.6,90.0,1030.8
Gdansk,54.35227,18.64912,2025-01-19,5.1,1.2,12.5,94.0,1027.8
Gdansk,54.35227,18.64912,2025-01-20,1.1,-1.2,12.4,95.0,1022.6
Gdansk,54.35227,18.64912,2025-01-21,1.4,-1.0,11.3,90.0,1017.4
Gdansk,54.35227,18.64912,2025-01-22,0.8,-2.6,14.8,90.0,1015.3
Gdansk,54.35227,18.64912,2025-01-23,3.0,-2.5,26.6,89.0,1006.3
Gdansk,54.35227,18.64912,2025-01-24,4.7,0.9,23.6,88.0,1010.0
Gdansk,54.35227,18.64912,2025-01-25,9.9,3.9,22.7,83.0,1006.9
Gdansk,54.35227,18.64912,2025-01-26,6.7,4.3,18.3,94.0,1006.8
Gdansk,54.35227,18.64912,2025-01-27,8.1,2.9,19.0,85.0,1002.7
Gdansk,54.35227,18.64912,2025-01-28,9.2,5.5,14.9,90.0,999.9
Gdansk,54.35227,18.64912,2025-01-29,8.8,4.8,20.9,87.0,1001.3
Gdansk,54.35227,18.64912,2025-01-30,8.6,5.8,20.7,79.0,1013.7
Gdansk,54.35227,18.64912,2025-01-31,5.8,3.0,25.3,92.0,1018.2
Gdansk,54.35227,18.64912,2025-02-01,4.7,0.8,19.0,83.0,1027.5
Gdansk,54.35227,18.64912,2025-02-02,2.7,-0.9,12.9,82.0,1025.4
Gdansk,54.35227,18.64912,2025-02-03,3.1,-0.8,12.9,84.0,1026.9
Gdansk,54.35227,18.64912,2025-02-04,4.9,-0.3,12.9,81.0,1028.5
Gdansk,54.35227,18.64912,2025-02-05,5.9,-1.4,16.5,84.0,1031.4
Gdansk,54.35227,18.64912,2025-02-06,5.7,1.9,17.0,90.0,1039.7
Gdansk,54.35227,18.64912,2025-02-07,3.8,-1.6,22.0,81.0,1042.2
Gdansk,54.35227,18.64912,2025-02-08,1.9,-2.2,19.0,69.0,1038.5
Gdansk,54.35227,18.64912,2025-02-09,0.7,-3.3,13.0,72.0,1036.3
Gdansk,54.35227,18.64912,2025-02-10,-0.5,-4.5,13.2,83.0,1037.9
Gdansk,54.35227,18.64912,2025-02-11,-2.2,-5.4,17.8,72.0,1037.7
Gdansk,54.35227,18.64912,2025-02-12,-0.3,-7.3,14.7,66.0,1029.9
Gdansk,54.35227,18.64912,2025-02-13,0.9,-2.9,17.3,70.0,1020.4
Gdansk,54.35227,18.64912,2025-02-14,0.9,-1.9,26.1,68.0,1021.9
Gdansk,54.35227,18.64912,2025-02-15,0.6,-3.8,18.3,67.0,1022.3
Gdansk,54.35227,18.64912,2025-02-16,-0.2,-4.9,20.4,66.0,1023.4
Gdansk,54.35227,18.64912,2025-02-17,0.2,-5.8,23.6,69.0,1023.7
Gdansk,54.35227,18.64912,2025-02-18,1.1,-3.3,18.2,75.0,1025.4
Gdansk,54.35227,18.64912,2025-02-19,2.3,-3.2,15.9,73.0,1031.2
Gdansk,54.35227,18.64912,2025-02-20,1.9,-6.3,18.1,72.0,1033.7
Gdansk,54.35227,18.64912,2025-02-21,1.9,-3.0,22.4,55.0,1029.7
Gdansk,54.35227,18.64912,2025-02-22,5.8,-1.3,19.7,57.0,1025.6
Gdansk,54.35227,18.64912,2025-02-23,7.2,-1.2,18.0,67.0,1025.2
Gdansk,54.35227,18.64912,2025-02-24,6.1,2.2,15.7,96.0,1024.8
Gdansk,54.35227,18.64912,2025-02-25,5.5,1.2,22.4,96.0,1016.8
Gdansk,54.35227,18.64912,2025-02-26,5.8,3.0,10.0,98.0,1016.0
Gdansk,54.35227,18.64912,2025-02-27,6.4,2.8,9.8,99.0,1016.5
Gdansk,54.35227,18.64912,2025-02-28,3.9,2.5,20.5,99.0,1019.6
Gdansk,54.35227,18.64912,2025-03-01,4.2,1.5,23.2,88.0,1025.2
Gdansk,54.35227,18.64912,2025-03-02,6.8,1.4,24.5,83.0,1025.3
Gdansk,54.35227,18.64912,2025-03-03,7.3,4.1,30.1,79.0,1021.1
Gdansk,54.35227,18.64912,2025-03-04,8.4,4.9,37.4,80.0,1018.4
Gdansk,54.35227,18.64912,2025-03-05,12.9,6.3,29.8,53.0,1016.1
Gdansk,54.35227,18.64912,2025-03-06,17.1,7.0,26.9,42.0,1017.7
Gdansk,54.35227,18.64912,2025-03-07,16.4,4.0,10.6,63.0,1019.9
Gdansk,54.35227,18.64912,2025-03-08,13.5,1.3,11.2,76.0,1019.2
Gdansk,54.35227,18.64912,2025-03-09,10.6,3.0,12.1,74.0,1013.4
Gdansk,54.35227,18.64912,2025-03-10,15.8,2.0,12.7,73.0,1000.7
Gdansk,54.35227,18.64912,2025-03-11,7.9,2.2,14.1,86.0,998.5
Gdansk,54.35227,18.64912,2025-03-12,9.4,4.0,13.5,83.0,999.3
Gdansk,54.35227,18.64912,2025-03-13,4.2,1.7,25.6,92.0,996.0
Gdansk,54.35227,18.64912,2025-03-14,4.3,0.9,19.0,76.0,1007.9
Gdansk,54.35227,18.64912,2025-03-15,3.6,-0.7,10.4,76.0,1020.5
Gdansk,54.35227,18.64912,2025-03-16,6.1,-0.3,25.1,78.0,1016.3
Gdansk,54.35227,18.64912,2025-03-17,2.6,-1.8,30.9,60.0,1025.7
Gdansk,54.35227,18.64912,2025-03-18,7.4,-0.6,25.6,69.0,1026.3
Gdansk,54.35227,18.64912,2025-03-19,10.3,0.9,20.0,65.0,1026.6
Gdansk,54.35227,18.64912,2025-03-20,1.3,1.2,6.6,,
Gdansk,54.35227,18.64912,2025-03-21,,,,,
Wroclaw,51.1,17.03333,2015-03-24,14.6,-1.0,14.1,69.0,1010.1
Wroclaw,51.1,17.03333,2015-03-25,17.2,0.7,13.7,72.0,1009.0
Wroclaw,51.1,17.03333,2015-03-26,14.2,8.1,17.3,78.0,1006.5
Wroclaw,51.1,17.03333,2015-03-27,10.5,5.7,17.6,78.0,1012.4
Wroclaw,51.1,17.03333,2015-03-28,9.2,1.7,23.2,76.0,1018.2
Wroclaw,51.1,17.03333,2015-03-29,11.5,1.6,21.7,84.0,1004.7
Wroclaw,51.1,17.03333,2015-03-30,9.6,4.5,34.3,70.0,995.2
Wroclaw,51.1,17.03333,2015-03-31,11.6,2.1,41.1,69.0,995.9
Wroclaw,51.1,17.03333,2015-04-01,6.8,1.4,41.1,71.0,1003.7
Wroclaw,51.1,17.03333,2015-04-02,5.1,0.5,29.2,84.0,1006.6
Wroclaw,51.1,17.03333,2015-04-03,7.5,0.4,30.3,74.0,1015.4
Wroclaw,51.1,17.03333,2015-04-04,8.1,-1.2,14.0,81.0,1014.5
Wroclaw,51.1,17.03333,2015-04-05,7.8,-2.7,17.2,80.0,1020.1
Wroclaw,51.1,17.03333,2015-04-06,6.7,-1.6,18.0,75.0,1024.9
Wroclaw,51.1,17.03333,2015-04-07,10.1,-1.8,20.7,69.0,1030.7
Wroclaw,51.1,17.03333,2015-04-08,8.6,6.1,19.1,78.0,1028.5
Wroclaw,51.1,17.03333,2015-04-09,12.4,2.4,11.0,67.0,1030.4
Wroclaw,51.1,17.03333,2015-04-10,17.2,2.8,8.9,67.0,1023.3
Wroclaw,51.1,17.03333,2015-04-11,19.9,4.9,15.2,68.0,1019.2
Wroclaw,51.1,17.03333,2015-04-12,13.0,6.6,24.6,60.0,1026.9
Wroclaw,51.1,17.03333,2015-04-13,12.9,5.6,35.1,57.0,1023.7
Wroclaw,51.1,17.03333,2015-04-14,11.7,3.7,22.2,58.0,1024.8
Wroclaw,51.1,17.03333,2015-04-15,19.5,9.1,19.9,61.0,1014.7
Wroclaw,51.1,17.03333,2015-04-16,14.2,8.3,22.7,61.0,1011.7
Wroclaw,51.1,17.03333,2015-04-17,12.3,3.6,19.7,60.0,1013.1
Wroclaw,51.1,17.03333,2015-04-18,9.3,1.6,22.7,64.0,1021.1
Wroclaw,51.1,17.03333,2015-04-19,12.4,0.5,19.2,61.0,1021.4
Wroclaw,51.1,17.03333,2015-04-20,15.2,5.0,30.1,56.0,1020.5
Wroclaw,51.1,17.03333,2015-04-21,17.8,3.7,33.9,55.0,1021.6
Wroclaw,51.1,17.03333,2015-04-22,15.5,4.4,13.1,62.0,1022.6
Wroclaw,51.1,17.03333,2015-04-23,17.7,3.8,9.6,69.0,1017.8
Wroclaw,51.1,17.03333,2015-04-24,19.0,7.0,10.7,64.0,1013.7
Wroclaw,51.1,17.03333,2015-04-25,21.9,8.8,15.5,57.0,1010.3
Wroclaw,51.1,17.03333,2015-04-26,18.7,11.5,10.2,77.0,1008.3
Wroclaw,51.1,17.03333,2015-04-27,23.1,9.3,16.9,72.0,1003.0
Wroclaw,51.1,17.03333,2015-04-28,13.0,4.0,28.8,89.0,1008.1
Wroclaw,51.1,17.03333,2015-04-29,12.2,3.5,21.6,65.0,1020.6
Wroclaw,51.1,17.03333,2015-04-30,15.6,4.0,11.3,58.0,1016.1
Wroclaw,51.1,17.03333,2015-05-01,13.6,6.0,12.2,76.0,1008.1
Wroclaw,51.1,17.03333,2015-05-02,14.7,2.7,13.8,64.0,1010.8
Wroclaw,51.1,17.03333,2015-05-03,17.7,3.3,14.0,63.0,1012.0
Wroclaw,51.1,17.03333,2015-05-04,21.2,10.6,15.8,75.0,1010.2
Wroclaw,51.1,17.03333,2015-05-05,25.0,12.1,20.9,75.0,1008.5
Wroclaw,51.1,17.03333,2015-05-06,18.6,12.8,17.2,77.0,1012.8
Wroclaw,51.1,17.03333,2015-05-07,17.5,10.2,16.7,63.0,1016.9
Wroclaw,51.1,17.03333,2015-05-08,18.0,5.9,11.7,64.0,1018.8
Wroclaw,51.1,17.03333,2015-05-09,19.4,9.3,11.2,67.0,1017.0
Wroclaw,51.1,17.03333,2015-05-10,16.2,11.0,29.0,71.0,1022.2
Wroclaw,51.1,17.03333,2015-05-11,17.8,8.4,11.0,59.0,1027.8
Wroclaw,51.1,17.03333,2015-05-12,23.3,9.2,22.7,54.0,1019.2
Wroclaw,51.1,17.03333,2015-05-13,18.5,9.8,29.2,56.0,1016.6
Wroclaw,51.1,17.03333,2015-05-14,15.8,8.3,22.5,62.0,1010.6
Wroclaw,51.1,17.03333,2015-05-15,17.1,5.4,11.0,62.0,1014.7
Wroclaw,51.1,17.03333,2015-05-16,19.4,7.2,16.6,55.0,1018.8
Wroclaw,51.1,17.03333,2015-05-17,14.0,9.0,24.0,57.0,1021.2
Wroclaw,51.1,17.03333,2015-05-18,20.0,7.0,11.7,52.0,1014.2
Wroclaw,51.1,17.03333,2015-05-19,21.7,12.9,14.8,68.0,1007.0
Wroclaw,51.1,17.03333,2015-05-20,14.6,10.6,16.1,87.0,1011.8
Wroclaw,51.1,17.03333,2015-05-21,16.1,9.4,12.9,80.0,1020.5
Wroclaw,51.1,17.03333,2015-05-22,18.5,9.7,13.8,64.0,1023.7
Wroclaw,51.1,17.03333,2015-05-23,16.6,9.0,11.2,68.0,1018.4
Wroclaw,51.1,17.03333,2015-05-24,18.0,10.6,6.6,69.0,1018.0
Wroclaw,51.1,17.03333,2015-05-25,20.1,9.6,8.9,71.0,1012.8
Wroclaw,51.1,17.03333,2015-05-26,18.0,12.2,22.8,65.0,1012.0
Wroclaw,51.1,17.03333,2015-05-27,14.0,9.1,24.2,58.0,1017.9
Wroclaw,51.1,17.03333,2015-05-28,17.2,8.4,11.2,58.0,1016.8
Wroclaw,51.1,17.03333,2015-05-29,20.3,9.5,11.0,62.0,1012.0
Wroclaw,51.1,17.03333,2015-05-30,20.5,12.7,20.1,65.0,1011.7
Wroclaw,51.1,17.03333,2015-05-31,20.5,8.4,15.0,53.0,1017.4
Wroclaw,51.1,17.03333,2015-06-01,23.5,13.6,14.7,63.0,1015.2
Wroclaw,51.1,17.03333,2015-06-02,25.1,11.9,21.2,68.0,1016.3
Wroclaw,51.1,17.03333,2015-06-03,27.8,16.9,23.6,53.0,1018.0
Wroclaw,51.1,17.03333,2015-06-04,22.0,13.9,14.8,45.0,1026.9
Wroclaw,51.1,17.03333,2015-06-05,25.7,12.5,13.9,40.0,1025.2
Wroclaw,51.1,17.03333,2015-06-06,30.3,14.0,12.0,48.0,1021.2
Wroclaw,51.1,17.03333,2015-06-07,22.2,16.0,17.8,57.0,1025.1
Wroclaw,51.1,17.03333,2015-06-08,19.6,14.5,18.9,62.0,1024.4
Wroclaw,51.1,17.03333,2015-06-09,16.3,11.9,19.1,71.0,1024.4
Wroclaw,51.1,17.03333,2015-06-10,20.3,11.4,10.0,65.0,1025.4
Wroclaw,51.1,17.03333,2015-06-11,22.9,14.6,8.0,53.0,1020.9
Wroclaw,51.1,17.03333,2015-06-12,27.1,14.8,14.2,70.0,1013.7
Wroclaw,51.1,17.03333,2015-06-13,28.4,15.4,17.2,79.0,1009.5
Wroclaw,51.1,17.03333,2015-06-14,25.9,18.1,15.0,72.0,1009.0
Wroclaw,51.1,17.03333,2015-06-15,20.3,14.8,17.6,68.0,1013.4
Wroclaw,51.1,17.03333,2015-06-16,17.1,10.4,13.8,55.0,1020.2
Wroclaw,51.1,17.03333,2015-06-17,18.3,11.0,14.0,55.0,1020.9
Wroclaw,51.1,17.03333,2015-06-18,18.4,12.6,14.2,69.0,1013.2
Wroclaw,51.1,17.03333,2015-06-19,17.3,11.7,19.2,73.0,1012.9
Wroclaw,51.1,17.03333,2015-06-20,17.1,10.2,15.4,76.0,1014.6
Wroclaw,51.1,17.03333,2015-06-21,18.0,10.4,16.9,76.0,1015.5
Wroclaw,51.1,17.03333,2015-06-22,20.4,11.4,18.7,73.0,1010.6
Wroclaw,51.1,17.03333,2015-06-23,16.4,11.0,24.8,74.0,1007.8
Wroclaw,51.1,17.03333,2015-06-24,17.6,9.5,18.7,68.0,1019.0
Wroclaw,51.1,17.03333,2015-06-25,20.8,9.6,8.3,64.0,1022.9
Wroclaw,51.1,17.03333,2015-06-26,22.9,11.8,11.7,68.0,1019.3
Wroclaw,51.1,17.03333,2015-06-27,22.6,14.4,12.1,75.0,1015.0
Wroclaw,51.1,17.03333,2015-06-28,19.8,15.5,22.3,85.0,1018.5
Wroclaw,51.1,17.03333,2015-06-29,21.1,13.1,11.6,74.0,1021.1
Wroclaw,51.1,17.03333,2015-06-30,23.9,11.7,12.4,73.0,1020.3
Wroclaw,51.1,17.03333,2015-07-01,25.1,13.1,10.7,66.0,1022.6
Wroclaw,51.1,17.03333,2015-07-02,27.0,14.2,16.3,56.0,1025.0
Wroclaw,51.1,17.03333,2015-07-03,29.2,16.5,15.1,49.0,1026.0
Wroclaw,51.1,17.03333,2015-07-04,32.1,17.8,11.6,52.0,1021.5
Wroclaw,51.1,17.03333,2015-07-05,32.3,17.7,9.4,57.0,1016.7
Wroclaw,51.1,17.03333,2015-07-06,27.1,18.8,23.3,54.0,1016.5
Wroclaw,51.1,17.03333,2015-07-07,30.7,15.1,13.8,56.0,1013.3
Wroclaw,51.1,17.03333,2015-07-08,25.1,17.8,20.0,60.0,1007.1
Wroclaw,51.1,17.03333,2015-07-09,21.1,14.7,33.0,52.0,1013.0
Wroclaw,51.1,17.03333,2015-07-10,16.7,12.6,28.5,50.0,1019.3
Wroclaw,51.1,17.03333,2015-07-11,22.4,10.9,14.3,52.0,1017.6
Wroclaw,51.1,17.03333,2015-07-12,25.6,11.8,17.6,60.0,1014.7
Wroclaw,51.1,17.03333,2015-07-13,21.6,15.0,21.3,85.0,1014.1
Wroclaw,51.1,17.03333,2015-07-14,22.2,15.3,19.9,80.0,1013.1
Wroclaw,51.1,17.03333,2015-07-15,21.6,14.9,19.1,77.0,1017.2
Wroclaw,51.1,17.03333,2015-07-16,25.6,12.3,7.9,73.0,1018.0
Wroclaw,51.1,17.03333,2015-07-17,29.8,15.3,11.0,70.0,1015.9
Wroclaw,51.1,17.03333,2015-07-18,32.8,20.0,15.5,62.0,1013.7
Wroclaw,51.1,17.03333,2015-07-19,31.3,19.5,21.4,69.0,1010.2
Wroclaw,51.1,17.03333,2015-07-20,25.2,17.9,22.9,62.0,1012.8
Wroclaw,51.1,17.03333,2015-07-21,28.4,17.2,10.8,66.0,1013.4
Wroclaw,51.1,17.03333,2015-07-22,32.0,17.9,12.0,63.0,1013.0
Wroclaw,51.1,17.03333,2015-07-23,25.6,20.2,20.9,64.0,1012.8
Wroclaw,51.1,17.03333,2015-07-24,28.6,16.4,14.9,50.0,1013.5
Wroclaw,51.1,17.03333,2015-07-25,28.9,20.1,24.4,66.0,1005.1
Wroclaw,51.1,17.03333,2015-07-26,21.6,15.5,24.0,46.0,1011.9
Wroclaw,51.1,17.03333,2015-07-27,23.5,14.6,16.3,67.0,1005.2
Wroclaw,51.1,17.03333,2015-07-28,23.4,15.2,24.3,59.0,1005.8
Wroclaw,51.1,17.03333,2015-07-29,22.0,14.9,17.7,54.0,1007.9
Wroclaw,51.1,17.03333,2015-07-30,21.4,12.5,24.6,52.0,1011.9
Wroclaw,51.1,17.03333,2015-07-31,20.9,12.3,21.1,48.0,1017.5
Wroclaw,51.1,17.03333,2015-08-01,26.3,10.9,14.2,48.0,1017.7
Wroclaw,51.1,17.03333,2015-08-02,28.5,17.6,12.6,45.0,1018.5
Wroclaw,51.1,17.03333,2015-08-03,30.2,15.6,6.6,50.0,1018.5
Wroclaw,51.1,17.03333,2015-08-04,31.6,18.1,15.1,51.0,1014.4
Wroclaw,51.1,17.03333,2015-08-05,29.2,21.5,20.1,56.0,1016.6
Wroclaw,51.1,17.03333,2015-08-06,32.6,18.8,10.9,57.0,1017.1
Wroclaw,51.1,17.03333,2015-08-07,35.3,20.9,13.2,46.0,1016.9
Wroclaw,51.1,17.03333,2015-08-08,36.0,22.4,13.8,41.0,1016.0
Wroclaw,51.1,17.03333,2015-08-09,30.9,21.5,16.5,57.0,1017.5
Wroclaw,51.1,17.03333,2015-08-10,33.5,22.2,13.6,58.0,1015.3
Wroclaw,51.1,17.03333,2015-08-11,34.5,22.9,10.1,57.0,1014.2
Wroclaw,51.1,17.03333,2015-08-12,33.5,21.1,12.7,59.0,1017.1
Wroclaw,51.1,17.03333,2015-08-13,30.1,21.5,15.9,59.0,1017.9
Wroclaw,51.1,17.03333,2015-08-14,33.1,21.2,18.8,48.0,1011.7
Wroclaw,51.1,17.03333,2015-08-15,32.0,21.9,15.7,60.0,1007.3
Wroclaw,51.1,17.03333,2015-08-16,29.1,19.7,16.2,78.0,1008.8
